,Location,Date,Hum,Raf,Tmx,Tav,Tmi,landUse,Mosq
8607,영등포공원,2011-05-22 00:00:00,57.8,0,23.3,17.3,10.7,1.0,24.0
8608,영등포공원,2011-05-23 00:00:00,45.3,0,25.9,19.5,15.3,1.0,24.0
8609,영등포공원,2011-05-24 00:00:00,39.5,0,28.0,21.5,14.1,1.0,5.0
8610,영등포공원,2011-05-25 00:00:00,41.4,0,28.2,22.7,16.7,1.0,8.0
8611,영등포공원,2011-05-26 00:00:00,47.9,0.0,24.0,20.7,17.9,1.0,8.0
8612,영등포공원,2011-05-27 00:00:00,53.5,0,24.5,20.1,15.6,1.0,24.0
8613,영등포공원,2011-05-28 00:00:00,48.0,0,28.9,22.4,15.7,1.0,24.0
8614,영등포공원,2011-05-29 00:00:00,40.4,0,31.2,24.4,18.4,1.0,24.0
8615,영등포공원,2011-05-30 00:00:00,41.6,0,28.1,22.7,18.6,1.0,24.0
8616,영등포공원,2011-05-31 00:00:00,66.5,7.5,23.7,18.7,15.4,1.0,18.0
8617,영등포공원,2011-06-01 00:00:00,76.9,21.5,21.6,18.0,14.7,1.0,36.0
8618,영등포공원,2011-06-02 00:00:00,73.6,0,24.7,19.0,15.1,1.0,7.0
8619,영등포공원,2011-06-03 00:00:00,67.0,0,24.8,19.0,14.4,1.0,6.0
8620,영등포공원,2011-06-04 00:00:00,76.8,0.5,24.6,18.7,15.8,1.0,6.0
8621,영등포공원,2011-06-05 00:00:00,62.6,0,27.1,20.4,16.1,1.0,11.0
8622,영등포공원,2011-06-06 00:00:00,50.5,0,26.9,20.9,15.3,1.0,0.0
8623,영등포공원,2011-06-07 00:00:00,45.8,0.0,26.6,20.9,15.9,1.0,3.0
8624,영등포공원,2011-06-08 00:00:00,55.8,1.5,27.5,22.0,18.2,1.0,23.0
8625,영등포공원,2011-06-09 00:00:00,76.5,0.0,22.0,19.4,17.5,1.0,24.0
8626,영등포공원,2011-06-10 00:00:00,71.4,0.0,24.3,21.4,17.8,1.0,3.0
8627,영등포공원,2011-06-11 00:00:00,45.8,0.0,29.2,24.0,20.6,1.0,6.0
8628,영등포공원,2011-06-12 00:00:00,49.5,0.0,30.2,23.4,19.0,1.0,1.0
8629,영등포공원,2011-06-13 00:00:00,69.9,0.5,26.9,21.0,16.6,1.0,2.0
8630,영등포공원,2011-06-14 00:00:00,57.6,0,29.5,22.8,16.8,1.0,4.0
8631,영등포공원,2011-06-15 00:00:00,50.8,1.0,31.9,25.2,19.1,1.0,25.0
8632,영등포공원,2011-06-16 00:00:00,43.3,0,32.0,26.5,20.3,1.0,1.0
8633,영등포공원,2011-06-17 00:00:00,43.0,0.0,31.3,24.9,22.1,1.0,34.0
8634,영등포공원,2011-06-18 00:00:00,52.5,0,28.9,24.5,20.8,1.0,1.0
8635,영등포공원,2011-06-19 00:00:00,50.4,0,32.9,26.6,20.7,1.0,1.0
8636,영등포공원,2011-06-20 00:00:00,52.5,0,32.0,26.6,22.7,1.0,3.0
8637,영등포공원,2011-06-21 00:00:00,59.9,0,29.6,24.1,19.4,1.0,1.0
8638,영등포공원,2011-06-22 00:00:00,83.6,16.0,24.9,22.7,20.9,1.0,4.0
8639,영등포공원,2011-06-23 00:00:00,92.3,41.0,23.3,22.0,21.2,1.0,3.0
8640,영등포공원,2011-06-24 00:00:00,88.9,10.5,21.6,19.7,18.6,1.0,21.0
8641,영등포공원,2011-06-25 00:00:00,84.9,37.0,20.0,18.3,17.5,1.0,35.0
8642,영등포공원,2011-06-26 00:00:00,82.1,40.0,21.6,19.2,17.2,1.0,21.0
8643,영등포공원,2011-06-27 00:00:00,85.9,11.5,20.5,19.2,18.3,1.0,41.0
8644,영등포공원,2011-06-28 00:00:00,67.3,0.5,29.7,24.1,18.2,1.0,31.0
8645,영등포공원,2011-06-29 00:00:00,92.3,177.0,23.3,21.0,19.7,1.0,0.0
8646,영등포공원,2011-06-30 00:00:00,87.4,46.0,27.9,23.8,21.0,1.0,8.0
8647,영등포공원,2011-07-01 00:00:00,78.9,0,28.6,25.1,22.2,1.0,7.0
8648,영등포공원,2011-07-02 00:00:00,82.3,0.0,26.8,24.7,22.7,1.0,18.0
8649,영등포공원,2011-07-03 00:00:00,92.1,115.0,24.8,22.6,20.7,1.0,12.0
8650,영등포공원,2011-07-04 00:00:00,76.8,0,28.0,22.5,18.9,1.0,9.0
8651,영등포공원,2011-07-05 00:00:00,64.6,0,30.7,24.3,19.0,1.0,14.0
8652,영등포공원,2011-07-06 00:00:00,60.9,0,31.2,25.6,20.4,1.0,20.0
8653,영등포공원,2011-07-07 00:00:00,84.9,42.5,25.3,22.9,20.9,1.0,26.0
8654,영등포공원,2011-07-08 00:00:00,84.1,13.0,24.6,22.4,20.6,1.0,6.0
8655,영등포공원,2011-07-09 00:00:00,83.5,15.0,27.8,23.6,20.8,1.0,2.0
8656,영등포공원,2011-07-10 00:00:00,80.4,6.0,28.4,24.2,21.4,1.0,13.0
8657,영등포공원,2011-07-11 00:00:00,90.3,42.5,22.1,21.2,19.9,1.0,385.0
8658,영등포공원,2011-07-12 00:00:00,87.9,51.5,25.6,22.8,20.9,1.0,3.0
8659,영등포공원,2011-07-13 00:00:00,85.6,29.0,26.2,24.3,22.5,1.0,3.0
8660,영등포공원,2011-07-14 00:00:00,89.5,38.0,24.6,23.6,22.3,1.0,3.0
8661,영등포공원,2011-07-15 00:00:00,89.4,15.0,26.0,23.4,21.6,1.0,4.0
8662,영등포공원,2011-07-16 00:00:00,91.1,54.5,25.3,22.8,21.2,1.0,1.0
8663,영등포공원,2011-07-17 00:00:00,82.5,1.0,29.1,25.1,22.2,1.0,2.0
8664,영등포공원,2011-07-18 00:00:00,62.8,0,34.1,28.7,24.4,1.0,11.0
8665,영등포공원,2011-07-19 00:00:00,55.5,0,32.7,28.5,24.7,1.0,54.0
8666,영등포공원,2011-07-20 00:00:00,50.3,0,32.6,27.6,23.6,1.0,35.0
8667,영등포공원,2011-07-21 00:00:00,48.0,0,32.2,27.1,22.3,1.0,52.0
8668,영등포공원,2011-07-22 00:00:00,71.0,1.5,26.6,24.1,21.4,1.0,36.0
8669,영등포공원,2011-07-23 00:00:00,76.3,3.0,29.7,25.4,22.9,1.0,11.0
8670,영등포공원,2011-07-24 00:00:00,81.6,8.0,27.9,24.8,22.8,1.0,20.0
8671,영등포공원,2011-07-25 00:00:00,85.3,27.5,27.9,24.9,23.2,1.0,21.0
8672,영등포공원,2011-07-26 00:00:00,81.0,171.0,29.3,24.8,21.1,1.0,18.0
8673,영등포공원,2011-07-27 00:00:00,92.1,301.5,26.2,24.0,22.3,1.0,9.0
8674,영등포공원,2011-07-28 00:00:00,89.0,115.0,26.3,24.7,22.8,1.0,25.0
8675,영등포공원,2011-07-29 00:00:00,81.6,7.5,30.2,26.2,23.9,1.0,11.0
8676,영등포공원,2011-07-30 00:00:00,75.3,0.0,30.5,27.2,24.4,1.0,20.0
8677,영등포공원,2011-07-31 00:00:00,87.8,73.0,26.6,24.7,23.2,1.0,46.0
8678,영등포공원,2011-08-01 00:00:00,81.1,0.5,29.2,25.6,23.3,1.0,17.0
8679,영등포공원,2011-08-02 00:00:00,77.5,0.5,30.1,26.1,24.4,1.0,24.0
8680,영등포공원,2011-08-03 00:00:00,83.0,41.5,28.1,25.4,23.7,1.0,15.0
8681,영등포공원,2011-08-04 00:00:00,86.3,10.0,28.0,25.4,23.7,1.0,4.0
8682,영등포공원,2011-08-05 00:00:00,67.8,0,34.1,28.9,23.4,1.0,14.0
8683,영등포공원,2011-08-06 00:00:00,67.5,1.5,32.7,28.5,26.1,1.0,6.0
8684,영등포공원,2011-08-07 00:00:00,63.9,4.5,33.0,28.7,24.9,1.0,11.0
8685,영등포공원,2011-08-08 00:00:00,84.8,39.5,27.7,24.7,23.6,1.0,6.0
8686,영등포공원,2011-08-09 00:00:00,76.3,0.0,28.7,26.0,24.4,1.0,10.0
8687,영등포공원,2011-08-10 00:00:00,81.0,0.3,28.9,25.8,23.2,1.0,0.0
8688,영등포공원,2011-08-11 00:00:00,78.9,0.0,29.9,26.6,24.5,1.0,1.0
8689,영등포공원,2011-08-12 00:00:00,86.5,19.5,26.3,25.3,24.1,1.0,4.0
8690,영등포공원,2011-08-13 00:00:00,83.9,6.5,26.6,25.3,23.9,1.0,2.0
8691,영등포공원,2011-08-14 00:00:00,86.8,9.5,26.8,25.0,23.9,1.0,4.0
8692,영등포공원,2011-08-15 00:00:00,87.3,0.5,26.9,24.5,22.9,1.0,3.0
8693,영등포공원,2011-08-16 00:00:00,87.8,16.0,26.2,25.0,23.6,1.0,1.0
8694,영등포공원,2011-08-17 00:00:00,91.1,4.0,24.6,23.7,22.8,1.0,0.0
8695,영등포공원,2011-08-18 00:00:00,73.3,0.0,30.2,25.2,21.5,1.0,5.0
8696,영등포공원,2011-08-19 00:00:00,75.6,0,29.2,24.4,21.7,1.0,8.0
8697,영등포공원,2011-08-20 00:00:00,76.9,0.5,27.0,23.1,20.3,1.0,6.0
8698,영등포공원,2011-08-21 00:00:00,68.4,0,31.0,24.4,18.7,1.0,3.0
8699,영등포공원,2011-08-22 00:00:00,71.4,3.5,29.6,23.5,19.8,1.0,2.0
8700,영등포공원,2011-08-23 00:00:00,60.1,0,30.5,24.3,18.1,1.0,3.0
8701,영등포공원,2011-08-24 00:00:00,57.9,0,28.6,24.8,21.2,1.0,17.0
8702,영등포공원,2011-08-25 00:00:00,57.3,0,30.5,25.7,21.0,1.0,5.0
8703,영등포공원,2011-08-26 00:00:00,57.5,0,30.3,26.4,23.2,1.0,55.0
8704,영등포공원,2011-08-27 00:00:00,59.5,0,31.2,27.6,23.5,1.0,63.0
8705,영등포공원,2011-08-28 00:00:00,66.8,0,32.0,27.3,24.3,1.0,75.0
8706,영등포공원,2011-08-29 00:00:00,75.6,0,29.9,26.8,24.5,1.0,74.0
8707,영등포공원,2011-08-30 00:00:00,70.0,8.5,32.4,27.1,24.2,1.0,46.0
8708,영등포공원,2011-08-31 00:00:00,62.6,0,32.8,27.9,23.6,1.0,34.0
8709,영등포공원,2011-09-01 00:00:00,63.3,0,31.1,27.0,22.9,1.0,52.0
8710,영등포공원,2011-09-02 00:00:00,58.1,0,32.4,26.9,22.9,1.0,60.0
8711,영등포공원,2011-09-03 00:00:00,48.0,0,30.7,25.1,20.3,1.0,81.0
8712,영등포공원,2011-09-04 00:00:00,47.6,0,30.2,23.7,19.4,1.0,96.0
8713,영등포공원,2011-09-05 00:00:00,55.9,0,28.5,23.8,19.5,1.0,76.0
8714,영등포공원,2011-09-06 00:00:00,52.5,0,28.7,23.4,18.8,1.0,91.0
8715,영등포공원,2011-09-07 00:00:00,49.9,0,27.3,22.6,17.5,1.0,119.0
8716,영등포공원,2011-09-08 00:00:00,53.8,0.0,25.8,22.3,20.4,1.0,82.0
8717,영등포공원,2011-09-09 00:00:00,75.5,2.5,20.7,19.9,19.0,1.0,88.0
8718,영등포공원,2011-09-10 00:00:00,68.6,0,26.4,21.5,18.0,1.0,30.0
8719,영등포공원,2011-09-11 00:00:00,77.1,0.0,22.5,21.2,19.5,1.0,116.0
8720,영등포공원,2011-09-12 00:00:00,69.6,0.0,27.0,23.3,20.0,1.0,76.0
8721,영등포공원,2011-09-13 00:00:00,50.3,0,30.9,25.0,20.9,1.0,111.0
8722,영등포공원,2011-09-14 00:00:00,70.9,0,28.1,24.4,22.8,1.0,87.0
8723,영등포공원,2011-09-15 00:00:00,68.8,0,31.3,25.7,21.2,1.0,47.0
8724,영등포공원,2011-09-16 00:00:00,68.1,0,31.2,25.6,21.7,1.0,100.0
8725,영등포공원,2011-09-17 00:00:00,65.6,0.0,31.0,25.8,21.6,1.0,100.0
8726,영등포공원,2011-09-18 00:00:00,63.0,0.5,26.4,21.0,17.5,1.0,94.0
8727,영등포공원,2011-09-19 00:00:00,56.1,0.1,18.2,16.8,14.5,1.0,103.0
8728,영등포공원,2011-09-20 00:00:00,44.5,0,23.2,17.7,13.4,1.0,6.0
8729,영등포공원,2011-09-21 00:00:00,44.4,0,24.0,18.1,12.4,1.0,61.0
8730,영등포공원,2011-09-22 00:00:00,49.8,0,24.6,18.1,11.9,1.0,59.0
8731,영등포공원,2011-09-23 00:00:00,49.9,0,26.0,19.5,13.5,1.0,70.0
8732,영등포공원,2011-09-24 00:00:00,55.9,0,25.9,19.6,14.4,1.0,44.0
8733,영등포공원,2011-09-25 00:00:00,61.3,0,26.6,20.0,14.6,1.0,68.0
8734,영등포공원,2011-09-26 00:00:00,52.1,0,27.7,21.2,14.8,1.0,63.0
8735,영등포공원,2011-09-27 00:00:00,41.1,0,29.2,21.8,15.4,1.0,60.0
8736,영등포공원,2011-09-28 00:00:00,52.6,0,23.5,19.8,16.6,1.0,78.0
8737,영등포공원,2011-09-29 00:00:00,83.3,22.5,19.5,16.9,15.5,1.0,59.0
8738,영등포공원,2011-09-30 00:00:00,49.5,0,18.6,14.8,10.3,1.0,7.0
8739,영등포공원,2011-10-01 00:00:00,48.9,0,17.6,12.7,7.7,1.0,0.0
8740,영등포공원,2011-10-02 00:00:00,42.1,0,18.1,13.3,9.6,1.0,3.0
8741,영등포공원,2011-10-03 00:00:00,44.3,0,20.8,13.8,7.3,1.0,1.0
8742,영등포공원,2011-10-04 00:00:00,47.3,0,21.2,14.9,8.4,1.0,0.0
8743,영등포공원,2011-10-05 00:00:00,51.5,0,22.0,16.4,12.7,1.0,0.0
8744,영등포공원,2011-10-06 00:00:00,54.1,0,20.2,16.5,12.7,1.0,25.0
8745,영등포공원,2011-10-07 00:00:00,57.5,0,21.2,15.4,10.5,1.0,23.0
8746,영등포공원,2011-10-08 00:00:00,55.3,0,22.5,16.2,10.4,1.0,13.0
8747,영등포공원,2011-10-09 00:00:00,59.0,0,22.5,16.6,11.9,1.0,5.0
8748,영등포공원,2011-10-10 00:00:00,69.6,0,21.8,16.9,12.4,1.0,4.0
8749,영등포공원,2011-10-11 00:00:00,58.1,0,22.4,16.5,12.4,1.0,5.0
8750,영등포공원,2011-10-12 00:00:00,52.5,0,18.7,14.7,10.7,1.0,4.0
8751,영등포공원,2011-10-13 00:00:00,51.4,0,23.4,16.6,10.7,1.0,4.0
8752,영등포공원,2011-10-14 00:00:00,79.3,5.0,15.7,14.4,12.7,1.0,5.0
8753,영등포공원,2011-10-15 00:00:00,85.3,20.0,16.9,13.0,11.4,1.0,2.0
8754,영등포공원,2011-10-16 00:00:00,62.8,0.5,20.1,14.8,11.1,1.0,1.0
8755,영등포공원,2011-10-17 00:00:00,34.3,0,14.8,11.2,7.0,1.0,6.0
8756,영등포공원,2012-05-01 00:00:00,46.1,0,28.3,22.6,17.3,1.0,32.0
8757,영등포공원,2012-05-02 00:00:00,47.3,0.4,29.1,23.1,19.0,1.0,32.0
8758,영등포공원,2012-05-03 00:00:00,53.8,0.2,25.4,20.0,17.0,1.0,32.0
8759,영등포공원,2012-05-04 00:00:00,48.8,0,25.7,19.7,14.3,1.0,32.0
8760,영등포공원,2012-05-05 00:00:00,42.4,0,24.9,18.8,13.5,1.0,32.0
8761,영등포공원,2012-05-06 00:00:00,31.9,0,24.1,18.1,13.1,1.0,2.0
8762,영등포공원,2012-05-07 00:00:00,33.3,0,24.9,18.5,12.2,1.0,1.0
8763,영등포공원,2012-05-08 00:00:00,27.5,0,28.0,20.8,14.2,1.0,0.0
8764,영등포공원,2012-05-09 00:00:00,45.4,0,27.4,20.7,15.0,1.0,7.0
8765,영등포공원,2012-05-10 00:00:00,45.1,0,26.6,20.1,15.5,1.0,1.0
8766,영등포공원,2012-05-11 00:00:00,55.4,0,19.2,16.2,13.2,1.0,6.0
8767,영등포공원,2012-05-12 00:00:00,57.9,0,21.1,17.1,14.4,1.0,1.0
8768,영등포공원,2012-05-13 00:00:00,53.0,0,25.2,19.1,14.8,1.0,5.0
8769,영등포공원,2012-05-14 00:00:00,78.8,6.5,17.2,16.1,15.1,1.0,0.0
8770,영등포공원,2012-05-15 00:00:00,65.3,0.0,22.7,16.9,13.0,1.0,1.0
8771,영등포공원,2012-05-16 00:00:00,58.6,0.0,22.0,16.6,12.7,1.0,3.0
8772,영등포공원,2012-05-17 00:00:00,56.6,0.5,20.5,16.6,13.9,1.0,5.0
8773,영등포공원,2012-05-18 00:00:00,51.4,0,24.5,18.1,12.0,1.0,4.0
8774,영등포공원,2012-05-19 00:00:00,38.0,0,25.8,19.5,13.1,1.0,2.0
8775,영등포공원,2012-05-20 00:00:00,39.1,0,28.7,21.3,14.5,1.0,21.0
8776,영등포공원,2012-05-21 00:00:00,34.8,0,28.9,23.0,17.2,1.0,3.0
8777,영등포공원,2012-05-22 00:00:00,34.6,0,29.3,23.3,17.8,1.0,9.0
8778,영등포공원,2012-05-23 00:00:00,39.5,0,27.8,22.1,18.3,1.0,0.0
8779,영등포공원,2012-05-24 00:00:00,53.0,0,24.0,19.7,17.0,1.0,4.0
8780,영등포공원,2012-05-25 00:00:00,45.4,0,26.6,20.5,16.2,1.0,4.0
8781,영등포공원,2012-05-26 00:00:00,44.8,0,26.1,19.8,14.1,1.0,5.0
8782,영등포공원,2012-05-27 00:00:00,65.6,0.3,23.4,19.3,17.1,1.0,8.0
8783,영등포공원,2012-05-28 00:00:00,58.0,0.1,26.0,20.9,16.4,1.0,9.0
8784,영등포공원,2012-05-29 00:00:00,40.8,0,25.4,21.6,18.8,1.0,8.0
8785,영등포공원,2012-05-30 00:00:00,44.4,0.0,23.6,20.7,18.6,1.0,8.0
8786,영등포공원,2012-05-31 00:00:00,58.6,0.2,27.2,20.9,16.6,1.0,6.0
8787,영등포공원,2012-06-01 00:00:00,52.3,0,26.7,21.4,16.3,1.0,8.0
8788,영등포공원,2012-06-02 00:00:00,44.8,0,28.8,23.1,19.2,1.0,8.0
8789,영등포공원,2012-06-03 00:00:00,38.9,0,29.1,23.3,18.0,1.0,10.0
8790,영등포공원,2012-06-04 00:00:00,35.1,0,29.1,23.7,18.6,1.0,9.0
8791,영등포공원,2012-06-05 00:00:00,62.6,0.0,27.5,22.5,19.8,1.0,4.0
8792,영등포공원,2012-06-06 00:00:00,62.0,0,28.9,23.0,19.1,1.0,3.0
8793,영등포공원,2012-06-07 00:00:00,62.8,0,29.4,23.0,18.5,1.0,5.0
8794,영등포공원,2012-06-08 00:00:00,66.4,2.0,27.9,22.2,19.0,1.0,4.0
8795,영등포공원,2012-06-09 00:00:00,59.5,0,29.9,24.2,18.6,1.0,3.0
8796,영등포공원,2012-06-10 00:00:00,58.8,0,28.7,23.7,20.8,1.0,3.0
8797,영등포공원,2012-06-11 00:00:00,59.4,0,27.8,23.2,20.3,1.0,4.0
8798,영등포공원,2012-06-12 00:00:00,58.9,0.4,28.9,22.6,19.0,1.0,7.0
8799,영등포공원,2012-06-13 00:00:00,53.1,0,28.9,23.4,18.3,1.0,9.0
8800,영등포공원,2012-06-14 00:00:00,49.1,0,31.7,24.8,19.3,1.0,4.0
8801,영등포공원,2012-06-15 00:00:00,52.8,0,28.0,23.7,20.4,1.0,8.0
8802,영등포공원,2012-06-16 00:00:00,61.3,0,29.9,23.5,20.2,1.0,5.0
8803,영등포공원,2012-06-17 00:00:00,52.5,0,29.8,23.6,18.1,1.0,5.0
8804,영등포공원,2012-06-18 00:00:00,46.5,0,30.2,24.9,20.1,1.0,20.0
8805,영등포공원,2012-06-19 00:00:00,44.8,0,33.5,26.0,20.9,1.0,10.0
8806,영등포공원,2012-06-20 00:00:00,49.1,0,31.3,25.4,21.3,1.0,13.0
8807,영등포공원,2012-06-21 00:00:00,55.3,0,32.4,25.7,21.3,1.0,13.0
8808,영등포공원,2012-06-22 00:00:00,61.4,0.0,29.3,24.3,21.3,1.0,16.0
8809,영등포공원,2012-06-23 00:00:00,55.8,0,31.7,26.2,21.5,1.0,21.0
8810,영등포공원,2012-06-24 00:00:00,48.3,0,32.8,27.8,23.6,1.0,25.0
8811,영등포공원,2012-06-25 00:00:00,40.5,0,33.2,26.5,22.2,1.0,557.0
8812,영등포공원,2012-06-26 00:00:00,44.9,0,30.8,24.6,20.6,1.0,7.0
8813,영등포공원,2012-06-27 00:00:00,47.1,0,31.0,24.8,19.3,1.0,4.0
8814,영등포공원,2012-06-28 00:00:00,50.4,0,29.6,25.3,20.9,1.0,1.0
8815,영등포공원,2012-06-29 00:00:00,60.4,20.0,31.0,25.9,22.0,1.0,1.0
8816,영등포공원,2012-06-30 00:00:00,87.8,69.5,23.7,21.9,20.2,1.0,0.0
8817,영등포공원,2012-07-01 00:00:00,80.1,0.0,25.4,21.6,19.2,1.0,0.0
8818,영등포공원,2012-07-02 00:00:00,62.8,0,29.8,24.0,21.7,1.0,0.0
8819,영등포공원,2012-07-03 00:00:00,78.1,25.0,25.7,22.7,19.7,1.0,0.0
8820,영등포공원,2012-07-04 00:00:00,79.8,0.3,27.4,24.4,22.6,1.0,1.0
8821,영등포공원,2012-07-05 00:00:00,89.6,72.0,24.6,22.7,20.9,1.0,0.0
8822,영등포공원,2012-07-06 00:00:00,88.8,102.5,21.8,20.9,19.9,1.0,0.0
8823,영등포공원,2012-07-07 00:00:00,62.1,0,31.0,24.8,18.5,1.0,3.0
8824,영등포공원,2012-07-08 00:00:00,64.5,0,30.7,25.8,21.4,1.0,7.0
8825,영등포공원,2012-07-09 00:00:00,64.1,0,32.3,26.3,21.9,1.0,8.0
8826,영등포공원,2012-07-10 00:00:00,67.4,6.5,29.1,25.9,21.7,1.0,4.0
8827,영등포공원,2012-07-11 00:00:00,83.5,8.0,26.5,23.3,21.0,1.0,6.0
8828,영등포공원,2012-07-12 00:00:00,72.3,0.0,28.5,24.7,21.1,1.0,3.0
8829,영등포공원,2012-07-13 00:00:00,76.1,76.5,29.3,26.1,21.8,1.0,2.0
8830,영등포공원,2012-07-14 00:00:00,82.1,8.0,26.2,22.8,20.4,1.0,4.0
8831,영등포공원,2012-07-15 00:00:00,89.5,32.5,20.5,19.7,19.1,1.0,1.0
8832,영등포공원,2012-07-16 00:00:00,80.3,2.5,25.0,21.7,19.0,1.0,1.0
8833,영등포공원,2012-07-17 00:00:00,70.5,0.0,29.0,25.5,21.6,1.0,0.0
8834,영등포공원,2012-07-18 00:00:00,78.8,6.0,28.4,26.3,24.7,1.0,2.0
8835,영등포공원,2012-07-19 00:00:00,85.3,72.5,26.5,23.9,22.4,1.0,3.0
8836,영등포공원,2012-07-20 00:00:00,73.6,1.0,29.7,25.6,22.1,1.0,7.0
8837,영등포공원,2012-07-21 00:00:00,67.4,0,31.4,27.5,24.1,1.0,2.0
8838,영등포공원,2012-07-22 00:00:00,74.4,16.5,30.4,27.2,23.7,1.0,4.0
8839,영등포공원,2012-07-23 00:00:00,73.9,1.0,30.5,27.6,25.6,1.0,4.0
8840,영등포공원,2012-07-24 00:00:00,71.9,0,32.1,27.8,25.5,1.0,138.0
8841,영등포공원,2012-07-25 00:00:00,68.0,0,32.1,27.9,24.2,1.0,65.0
8842,영등포공원,2012-07-26 00:00:00,63.4,0,32.6,28.1,24.3,1.0,53.0
8843,영등포공원,2012-07-27 00:00:00,68.0,0,32.3,27.9,24.9,1.0,81.0
8844,영등포공원,2012-07-28 00:00:00,67.3,0,33.2,28.5,25.2,1.0,107.0
8845,영등포공원,2012-07-29 00:00:00,66.8,0.0,33.2,29.2,26.2,1.0,79.0
8846,영등포공원,2012-07-30 00:00:00,72.3,18.0,31.6,28.4,23.0,1.0,173.0
8847,영등포공원,2012-07-31 00:00:00,66.1,0.1,33.0,29.0,26.6,1.0,100.0
8848,영등포공원,2012-08-01 00:00:00,56.8,0,35.3,30.8,25.9,1.0,74.0
8849,영등포공원,2012-08-02 00:00:00,53.6,0,35.5,30.8,26.8,1.0,117.0
8850,영등포공원,2012-08-03 00:00:00,51.9,0,35.4,31.3,27.1,1.0,85.0
8851,영등포공원,2012-08-04 00:00:00,50.1,0,36.2,31.7,28.2,1.0,95.0
8852,영등포공원,2012-08-05 00:00:00,51.0,0,36.7,31.8,27.5,1.0,128.0
8853,영등포공원,2012-08-06 00:00:00,54.1,0,35.8,31.5,27.8,1.0,116.0
8854,영등포공원,2012-08-07 00:00:00,48.0,0,35.0,30.7,26.6,1.0,62.0
8855,영등포공원,2012-08-08 00:00:00,51.6,0,34.3,29.6,25.6,1.0,104.0
8856,영등포공원,2012-08-09 00:00:00,63.5,0,34.6,29.7,26.6,1.0,70.0
8857,영등포공원,2012-08-10 00:00:00,69.4,0.3,29.0,27.4,25.7,1.0,20.0
8858,영등포공원,2012-08-11 00:00:00,65.0,0,31.8,27.7,24.0,1.0,51.0
8859,영등포공원,2012-08-12 00:00:00,80.3,17.0,27.9,25.5,22.3,1.0,60.0
8860,영등포공원,2012-08-13 00:00:00,65.0,2.0,32.1,26.6,22.1,1.0,9.0
8861,영등포공원,2012-08-14 00:00:00,64.3,15.5,31.2,26.7,23.2,1.0,107.0
8862,영등포공원,2012-08-15 00:00:00,88.0,136.5,27.1,23.7,22.4,1.0,594.0
8863,영등포공원,2012-08-16 00:00:00,68.8,0,28.9,26.0,22.7,1.0,0.0
8864,영등포공원,2012-08-17 00:00:00,74.0,0.0,32.2,27.5,24.3,1.0,12.0
8865,영등포공원,2012-08-18 00:00:00,80.3,2.0,28.6,27.2,25.8,1.0,24.0
8866,영등포공원,2012-08-19 00:00:00,75.8,5.0,30.8,27.9,26.3,1.0,23.0
8867,영등포공원,2012-08-20 00:00:00,87.4,59.5,27.1,25.4,24.0,1.0,48.0
8868,영등포공원,2012-08-21 00:00:00,85.4,137.0,28.7,25.3,23.5,1.0,73.0
8869,영등포공원,2012-08-22 00:00:00,80.5,17.0,24.6,22.0,20.3,1.0,11.0
8870,영등포공원,2012-08-23 00:00:00,68.3,0.1,25.7,23.0,20.5,1.0,16.0
8871,영등포공원,2012-08-24 00:00:00,70.0,7.5,26.1,23.3,21.1,1.0,31.0
8872,영등포공원,2012-08-25 00:00:00,80.1,11.5,28.9,25.0,21.5,1.0,32.0
8873,영등포공원,2012-08-26 00:00:00,72.3,0.0,32.4,27.5,24.1,1.0,38.0
8874,영등포공원,2012-08-27 00:00:00,59.9,0,32.9,28.5,24.5,1.0,43.0
8875,영등포공원,2012-08-28 00:00:00,69.5,13.5,29.4,26.1,21.8,1.0,6.0
8876,영등포공원,2012-08-29 00:00:00,70.3,6.0,29.1,25.7,21.7,1.0,15.0
8877,영등포공원,2012-08-30 00:00:00,85.8,34.5,24.7,21.4,18.7,1.0,24.0
8878,영등포공원,2012-08-31 00:00:00,65.6,0,28.4,23.8,18.7,1.0,63.0
8879,영등포공원,2012-09-01 00:00:00,69.0,0,29.4,25.2,22.3,1.0,30.0
8880,영등포공원,2012-09-02 00:00:00,65.1,0,29.5,25.0,20.8,1.0,41.0
8881,영등포공원,2012-09-03 00:00:00,71.4,0,28.5,24.9,22.2,1.0,36.0
8882,영등포공원,2012-09-04 00:00:00,84.1,55.5,24.4,22.0,19.7,1.0,30.0
8883,영등포공원,2012-09-05 00:00:00,61.1,10.5,26.1,22.3,19.2,1.0,28.0
8884,영등포공원,2012-09-06 00:00:00,52.9,0,27.1,21.6,16.0,1.0,19.0
8885,영등포공원,2012-09-07 00:00:00,60.6,3.0,27.2,22.5,16.9,1.0,10.0
8886,영등포공원,2012-09-08 00:00:00,71.8,25.0,23.7,20.2,17.7,1.0,28.0
8887,영등포공원,2012-09-09 00:00:00,68.4,0,25.0,20.9,17.1,1.0,28.0
8888,영등포공원,2012-09-10 00:00:00,61.4,0,28.3,23.2,17.8,1.0,31.0
8889,영등포공원,2012-09-11 00:00:00,53.1,0,27.5,22.8,18.1,1.0,20.0
8890,영등포공원,2012-09-12 00:00:00,68.9,0.5,24.8,21.6,19.6,1.0,6.0
8891,영등포공원,2012-09-13 00:00:00,87.1,13.5,21.1,20.0,18.6,1.0,14.0
